name,URL,update_time,description,location,category,stage,social_media,age,create_time,close_time,employees,type,source
ParentShield,https://parentshield.co.uk,None,"ParentShield is the only child-only mobile network with special monitoring, blocking, and control built-in features to keep users safe and parents informed with peace of mind.
For a fixed monthly cost, parents and guardians will have the assurance that their child can always call and text home without the fear that they will use all their credit, run up a big bill, or be unable to call home.",None,['IT.Telecommunication'],Shipping,None,None,2018/04/13,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Express Auto Centre,https://expressautocentre.co.uk,None,AutoMend Approved Member. Recognized by West Yorkshire Trading Standards Best prices in Wakefield for MOT & Tyres Our purpose-built facilities based in Ossett are independently owned and operated providing full-service car repair and maintenance services. We use the latest diagnostic equipment to guarantee your vehicle is repaired or serviced properly and in a timely fashion. We are an AutoMend Approved Member and also recognized by West Yorkshire Trading Standards as adhering to fair selling practices and providing high levels of customer service.VOSA Approved Testing Facility,None,['Advertising / PR / Marketing'],Idea,None,None,1996/03/2,None,100,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Sanction Scanner,https://sanctionscanner.com/,None,"Who We Are
Sanction Scanner is an Anti-Money Laundering solutions provider established in 2019. More than 300 companies use our products to fight against financial crimes.
What do We do?
Money laundering is laundered through financial systems every year, corresponding to 2-5% of the global GDP. Moreover,
the illegal activities of criminal gangs increase with money laundering. Sanction Scanner offers solutions to prevent Money Laundering and Terrorist Financing in Regulation Technologies (RegTech).
 
Sanction Scanner provides Name Screening and Transaction Monitoring solutions, continuously monitoring the sanction lists of 220+ countries with innovative methods to many domestic and foreign institutions.",None,"['IT.Service', 'Startup Services']",None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Divrsity,https://divrsity.team,None,"Divrsity offers a cloud-based online survey platform that enables employers to develop data-driven insights & targeted interventions that measurably improve workplace Diversity, Inclusion, Equity, and Bias. 
1. Start by customising the 50 D&I questions to your workplace. These questions have been approved by a panel of D&I experts, so you can be sure that the survey will generate meaningful data, and won't offend participants.
2. Now run the survey; safe in the knowledge that our platform OBSESSIVELY protects participant anonymity, and avoids all GDPR issues.
3. Once your survey completes, our powerful reporting tools automatically identify opportunities to make meaningful improvements to Diversity, Inclusion, Equity and Bias.",None,['Other'],Shipping,None,None,2022/01/1,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
IYouPrint,https://iyouprint.co.uk/,None,"IYouPrint is an online printing service which provides a quick, convenient and cost-effective way for customers to obtain any type of customised item. Whether you're looking for brochures, flyers, business cards or banners.",None,['Printing and Publishing'],Mature,None,None,2016/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Extreme Cleanz,https://www.extremecleanz.co.uk/,None,"Since starting ExtremeCleanz, our aim has been to provide you with expert service, honest estimates, and helpful consultations. From professional guidance to long-lasting work, our kind and knowledgeable staff are here to help you every step of the way, because we know what it’s like to be in your shoes.
 
At ExtremeCleanz, we make sure your needs come first and offer a variety of top-quality services and plans. Our main goal is to take care of everything from the very beginning, bringing you exceptional results.",None,['Other'],Development and Testing,None,None,2000/05/3,None,100,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
NowPatient.com,https://nowpatient.com,None,"Now Patient is the UK’s first regulated digital health service that uses predictive analytics and artificial intelligence to deliver proactive healthcare services.
Now Patient helps you manage your prescriptions, GP appointments, test results, health risks, and a lot more, all in one place for free.",None,['Healthcare / Medical Services'],Shipping,None,None,2019/07/1,None,50,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Accounted For LTD (Cardiff),http://www.accountedforltd.co.uk/,None,"Description:
	Accounted For Ltd provides all types of businesses with a range of important financial & accountants services in and around Cardiff.
Business Hours:
	Mon: 08:30 - 20:00
	Tue: 08:30 - 20:00
	Wed: 08:30 - 20:00
	Thu: 08:30 - 20:00
	Fri: 08:30 - 20:00
	Sat: 09:00 - 17:00
	Sun: 10:00 - 16:00
For more information, please contact us with the following details:
Contact Telephone:
	02920 49 88 00",None,['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Fortnight Studio,https://www.fortnight.studio,None,"We’re a UK-based UI/UX design and development studio on a mission to help brands grow and scale with incredible digital products. 
Our design team combines experience and vision to deliver interfaces that are beautiful and innovative, yet intuitive and functional. Our aim is to delight users and keep our clients at the forefront of their industry. We help brands like yours shine a new light on themselves through planning, designing, and developing groundbreaking apps. 
As a uniquely powerful mix of thinkers, makers, and do-ers, we work nicely together. We work closely with you too, taking your sparks and ideas from head to heart, to life using our years of app experience.",None,['Other'],Mature,None,None,2016/02/12,None,50,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Tyre Daddy,https://www.tyre-daddy.co.uk/,None,"We provide tyre repairing & fitting services for automobiles, supercars, high-performance cars, vans, 4x4s, trailers, and caravans. We carry all sizes of tyres, from 10 inches up to 24 inches, ranging from basic Ford Fiesta tyres to high-performance tyres for your Lamborghini. We also provide quick mobile emergency tyre services.",None,['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Dhigna Group,https://dhigna.com/,None,"To help businesses reach more potential customers, we're proud to launch our Dhigna Business Marketplace. Our Marketplace helps businesses buy or sell their products or services with minimum effort. 
Also with our innovative technology, we make it simple for customers to discover new products or services helping your business grow and scale easily. 
We also offer integrated banking solutions like accounting, invoicing, wallets, cards, and money transfer services to help increase business productivity and efficiency. 
So whether you are an aspiring entrepreneur or an established brand owner – Dhigna Marketplace has a wide range of options to help you find your customer and grow your business.
And to your surprise, we'll be adding new features in the coming future to make Dhigna the greatest marketplace experience possible for everyone.",None,['Financial Services'],Co-Founder,None,None,None,None,60,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Digital 360 Degrees,https://www.digital360degrees.com,None,"Digital 360 is a full-service digital marketing agency that helps businesses accelerate their online growth journey. 
Our expert team has 10+ years of experience in strategy, content marketing, copywriting, design, PR, influencer marketing, social media, SEO, and paid ads. 
We have a stellar track record of delivering outstanding results for our clients. We'd love to discuss how we could help your business achieve its growth goals!",None,['Advertising / PR / Marketing'],Shipping,None,None,2018/12/31,None,25,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
PirouVR,https://pirouvr.com,None,"PirouVR is a virtual reality porn website that includes female perspective, trans, and gay VR videos. It is a good medium for people to experiment with gender and sexuality as well as allowing people to enjoy porn in a new way while also allowing couples to experiment with their relationship without real-world consequences.",None,['Other'],None,None,None,2020/03/15,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
re-centre,https://re-centre.co.uk,None,"re-centre is a platform focusing on hypopressive exercises that integrates Yoga and Pilates to deliver a complete postpartum program. The platform helps mothers regain full strength postpartum by strengthening their pelvic floor and reversing symptoms like diastasis, pelvic organ prolapse, and incontinence.",None,['Healthcare / Medical Services'],Shipping,None,None,2021/01/4,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Auris Ear Care,https://www.aurisearcare.co.uk/,None,"Description:
We are a team of Ear, Nose & Throat (ENT) doctors and specialist nurses.
Auris Ear Care is London's first CQC regulated mobile 24 hour ear wax removal service.
 
Business Hours:
Mon-Sun: Open 24 Hours
 
Payment Methods:
Cash, Visa, Mastercard, American Express, Invoice
 
For more information, please contact us with the following details:
Contact Telephone:
07539248324",None,['Healthcare / Medical Services'],None,None,None,2018/01/1,None,3,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Japan Ski Experience,https://japanskiexperience.com,None,"We are leading Japan ski specialists and look forward to helping you book your perfect Japan ski holiday. Our friendly team can provide expert advice on which resort to visit and what accommodation will best suit your group.
We are a one-stop shop for everything that is skiing in Japan, from resort accommodation to transfers, lift passes, ski rentals, lessons, guiding, snow monkey visits, and more. With the Japan border now open, this will be the first winter that British skiers and snowboarders have been able to visit Japan in 3 winters, and we can help you get out there!",None,['Travel / Tourism'],Mature,None,None,2012/04/2,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Cyber Creation,https://cybercreation.co.uk/,None,"Successful digital marketing initiatives have been provided by Cyber Creation to companies around the UK. We put a lot of effort into developing functional and successful digital marketing solutions for companies across the country. With the help of our team of dedicated, practised, and experienced digital marketing professionals, we're committed to realising our goal of offering our clients the best services. We also provide the local seo services London to boost your business in a particular location.",None,['Advertising / PR / Marketing'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
1ovmany,https://www.1ovmany.com,None,"1ovmany is among the UK's leading transformation experts, helping clients navigate organisational change in a way that brings the best out of their people and processes.
Whilst transforming a Health Tech start-up, 1ovmany's Co-Founders met and soon discovered they shared an ambition to help organisations be all they can be, guiding organisations and employees towards a future they and their customers aspire to.
They had a common philosophy: organisations do better for their customers when they put those working for them at the heart of how they do business, and align their business strategy and technical operations to support that.
From this idea, a new challenger consultancy idea emerged, and the dream of 1ovmany was born.",None,['Other'],Shipping,None,None,2020/02/14,None,25,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
The Office Interior Company,https://www.theofficeinteriorcompany.co.uk/,None,"The Office Interior Company are experts in office interior design, workspace design, office furniture, corporate identity designs, signage and window displays for a wide range of sectors. Our specialist team works with you closely to deliver functional as well as cost-effective solutions for estate agency office designs. Being UK's leading commercial interior design and build specialists, we are an office fit out company that's great for both small and medium sized workspaces. Whether you want to brighten up a dull corner in the office or create an inspiring space with real character, our experts in office refurbishments would love to work with you & your business.",None,['Other'],None,None,None,2010/01/1,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Oxford Web Builders,https://oxfordwebbuilders.com,None,"Oxford Web Builders is an Oxford web design company. Our Oxford website design team specialise in web design, website development, and SEO. Use our Oxford SEO experts to help your website climb the search engine ranks. Each of our clients receives a bespoke website design perfect for their needs.",None,"['E-commerce', 'IT.Software']",None,None,None,2022/04/1,None,1,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Estuary Physio,http://www.estuaryphysio.com/,None,"Description:
We are a Specialist Physiotherapy service, providing bespoke programmes of rehabilitation and treatment, delivered in the home setting. Our Physiotherapists are clinical experts with extensive experience, with specialisms covering all fields of rehabilitation (Neurology, cardiorespiratory, older adults, surgery and more).
 
Business Hours:
Mon: 08:30 - 19:00
	Tue: 08:30 - 19:00
	Wed: 08:30 - 19:00
	Thu: 08:30 - 19:00
	Fri: 08:30 - 19:00
	Sat: 08:30 - 19:00
	Sun: Closed
 
For more information, please contact us with the following details:
Contact Telephone:
+44 20 3773 5799",None,['Healthcare / Medical Services'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Stove Health,https://www.stovehealth.com/,None,"Dietitians and food that's fit for you.
 
We are a new start-up with the vision of improving the workplace environment through healthy eating.
29% of the U.K's workplace has a chronic condition, many of which can be eased through an appropriate diet for said condition, to name a few: Diabetes, Preeclampsia, Hypertension, Heart Disease and many others.
Our solution is an end to end dietitian app that allows customers to book online appointments with dietitians, as well as provide customers a platform to buy the food suggested by the dietitian.",None,['Food and Beverage Production'],None,None,None,None,None,2,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Mama Bamboo - Eco-Friendly Nappies,https://www.mamabamboo.com/,None,"Description:
Sustainable bamboo nappies and wipes for babies and toddlers. B-Corp ethical business by real mums.
 
Business Hours:
Mon-Sun: Open 24 Hours
 
Payment Methods:
Visa, Mastercard, American Express, PayPal
 
For more information, please contact us with the following details:
Contact Email:
admin@mamabamboo.com
Contact Telephone:
01727 229 871",None,['Other'],None,None,None,None,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
No.6 Clinic,https://www.no6clinic.co.uk/,None,"Description:
No6 Clinic offers medical aesthetic treatments under the care of our medical director, Dr Natasha Gilani. Established for 15 years in St 
	John's, Tunbridge Wells.
Nurse manager Samantha, Dr Natasha and Carly have over 20 years experience. We specialise in non-surgical Laser Hair Removal and Skin Treatments. All our treatments are administered with the highest level of professionalism by our fully trained and registered practitioners. Contact us today for a free 30 minute consultation.
Business Hours:
Mon: 09:00 - 17:00
	Tue: 09:30 - 17:00
	Wed: 09:30 - 17:00
	Thu: 09:00 - 20:00
	Fri: 09:30 - 17:00
	Sat: Closed
	Sun: Closed
For more information, please contact us with the following details:
Contact Email:
info@no6clinic.co.uk
Contact Telephone:
01892 240120",None,['Healthcare / Medical Services'],None,None,None,2006/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Slips from Stock,https://www.slipsfromstock.com,None,"Slips From Stock is a privately owned independent company committed to providing our customers with a quality product and first-class service at the most competitive price!
Our products have been used widely in the UK and abroad for several years. We have built an enviable reputation in the industry for our impeccable service to our customers. We are the company that will go the extra mile for you. We have been trusted to supply some of the biggest commercial clients in the United Kingdom and Internationally.",None,['Manufacturing'],Shipping,None,None,2021/09/6,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Paramount Pointing and Restoration,https://paramountpointingandrestoration.co.uk/,None,"Paramount Pointing & Brickwork Contractors are a nationwide brick restoration company specialising in pointing services, brickwork, brick and stone cleaning and concrete repairs based in Manchester and operating throughout the UK. With 25 years’ experience we know that our quality pointing will totally transform and rejuvenate your property. Visit https://paramountpointingandrestoration.co.uk/ for more information.or call us on 0800 130 3049",None,['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
HostRooster,https://hostrooster.com,None,"HostRooster is a world-leading provider of shared, business, VPS, dedicated web hosting, SSL certificates, domain names, SEO, and email marketing services. Headquartered in London, England, the company was founded in 2022. HostRooster is giving regular people all around the world the chance to start and grow successful businesses by making it easy for them to go online.
HostRooster is where people go to give their business a name, construct a high-quality website, get clients, make sales, and organise their operations. Our goal is to provide our clients with the resources they need to turn their imagination and hard work into tangible results.
We provide web hosting with personality. As a technology and product innovator, HostRooster is able to provide customers with innovative products and services designed to complement their existing businesses. HostRooster aims to serve customers ranging from individual freelancers to Fortune 500 companies around the world.",None,['Startup Services'],Shipping,None,None,2022/09/1,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
CarReg London - Private Number Plates,https://www.carreg.co.uk/,None,"Description:
	""CarReg London, a new office based in central London to facilitate our clients based in the south of the UK. Our speciality is private number plates and personalised number plates, both styles supplied all over the UK. All can be supplied on an official DVLA certificate or transferred directly to your vehicle by our experienced staff. We are members of all trade governing bodies and recognised by the DVLA. Established 1988.""
Business Hours:
	Mon: 09:00 - 17:00
	Tue: 09:00 - 17:00
	Wed: 09:00 - 17:00
	Thu: 09:00 - 17:00
	Fri: 09:00 - 17:00
	Sat: 09:00 - 15:00
	Sun: Closed
For more information, please contact us with the following details:
	Contact Email:
jason@carreg.co.uk
Contact Telephone:
	+44 1902 791997",None,['Other'],None,None,None,None,None,8,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Techway Placements,http://www.techwayplacements.com/,None,"Description:
Techway Placements is an experienced recruitment agency that provides a full range of recruitment services for the IT sector within the UK.. We strongly believe that while good products or services as well as high value proposition are essential for IT companies to achieve success, their long term growth can only be driven by the quality of people they hire and keep. This belief is what inspires us to provide strategic recruitment solutions to local companies that will enable them to find talent 
 
Business Hours:
Mon: 10:00 - 18:00
	Tue: 10:00 - 18:00
	Wed: 10:00 - 18:00
	Thu: 10:00 - 18:00
	Fri: 10:00 - 18:00
	Sat: Closed
	Sun: 10:00 - 18:00
 
Payment Methods:
Visa, Mastercard, PayPal, Cash, American Express, ATM / Debit, Invoice
 
For more information, please contact us with the following details:
Contact Email:
jordon@techwayplacements.com
Contact Telephone:
020 3151 8609",None,['IT.Service'],None,None,None,None,None,10,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Docklands Data Centre Limited,https://www.docklands-dc.com/,None,"Docklands Data Centre is a Tier 2-3, modern Data Centre facility. DDCL provides Rack Hosting, Cloud Services and Voice Switch Partition services.  On Net connectivity to Level 3, Datahop, Zayo, BT, Epsilon and Colt. Direct dark fibre connections to London Hosting Centre (CoreIX, EuNetworks, Geo + others available) and a DWDM fibre ring to Telehouse East and North for TDM, GigE and FE connections.",None,['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
EventoMax - BPO And IT Staffing Services,https://www.eventomax.com/,None,"We are bringing you the perks of high-quality BPO and I.T. staff without the high price. At EventoMax we have spent the time to assemble a team.
Our organization combines the great value of the offshore BPO and IT talent pool with strong investments in sourcing, upskilling and up-to-date tech expertise. Put that together and you have all the benefits of an innovative, professional outsourcing department without the usual obstacles and overhead.",None,"['IT.Service', 'IT.Software', 'Staffing / Employment Agencies']",Co-Founder,None,None,2020/01/1,None,100,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
IDN Chelsea Locksmith,https://locksmithchelsea.co.uk/,None,"Description:
	Stop searching for an emergency locksmith in Chelsea sw3 and get in touch with us right now if you're seeking a 24-hour lock.
Business Hours:
	Mon-Sun: Open 24 Hours
Payment Methods:
	Cash, Personal Check, Visa, Invoice, Financing Available, Mastercard, PayPal, American Express
For more information, please contact us with the following details:
Contact Email:
info@locksmithchelsea.co.uk
Contact Telephone:
	447520643913",None,['Other'],None,None,None,2022/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
KoolStories,https://www.koolstories.com/,None,"One-click leads to 5 minute learning! KoolStories is a microlearning app where you gain knowledge from experts in real-time. We believe that we learn better when we come together. The theory of social learning inspires our idea of knowledge sharing through micro courses. Likewise, we restore the concept of active participation in the online community. 
Embrace the social side of learning and experience impressive improvements in your lifestyle, creativity, and soft skills immediately. Our bite-sized audio-video content makes learning easier, time-saving and effective. On top of that, one-on-one sessions with experts help you to complete your learning curve. You get career guidance, answers to your questions and 24x7 support from experts to upskill with sheer mastery. 
To empower your interactivity, we provide a global chat of curious learners. You can talk with like-minded learners, share ideas and build a community of valuable support. There is much more to discuss, but some surprises await you on our App too. Just type “KoolStories” on Appstore and Google play store to explore the new era of learning.
We are looking forward to meet you.
Download the app here: https://koolstories.onelink.me/bvsA/SEO 
Quit the Normal, Be Kool!",None,['Education'],Development and Testing,None,None,2020/08/1,None,20,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Domain Rooster,https://www.domainrooster.net,None,"Domain Rooster provides a service platform for businesses all over the world. Our goal is to equip our global client base and bud business owners everywhere with all they need to succeed in today’s digital economy. 
There are eight services that Domain Rooster offers. Those are web hosting, WordPress hosting, domain registration, e-commerce solutions, website builder, SSL certificates, professional email, and Microsoft 365.",None,['Advertising / PR / Marketing'],Shipping,None,None,2022/10/1,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
App boxer,https://appboxer.co.uk/,None,"App Boxer’s story began way back in 2015, when Zyran Erasmus, our Digital Tech Wizard, realized his deep-seated desire to help businesses of all shapes and sizes to build robust applications that would support their growth and amplify their customer connection and achieve greater success in the market. Just a few short years later, App Boxer now boasts a talented team of digital unicorn professionals with a passion for innovation and a penchant for smart collaboration that achieves outstanding results.",None,['IT.Software'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Kanexy,https://kanexy.com/,None,"Kanexy is a Global Business consulting service provider with a specialization in fintech consulting service. We help make the whole business process affordable through a combination of innovative technology and good service. Join our team and gain access to simplified, integrated, and automated business solutions.",None,"['Financial Services', 'IT.Mobile', 'IT.Software', 'Management Consulting']",Co-Founder,None,None,2021/01/13,None,50,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Luxury Massages,https://luxurymassages.co.uk/,None,Our Aim is to make you Relax and be Satisfied Embrace the pleasure of an adult and distinctly intimate massage. Strictly over 18's only – we are a service designed for discerning clients looking for a level of compelling tantric expertise that excels any other tantric massage London service. Absolute privacy and discretion are assured.,None,['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
News in the channel,https://newsinthechannel.co.uk,None,"Re-inventing the trade press. Our site creates communities united by purpose. For resellers, VARs and MSPs we have more than just the latest news about what is going on in the industry. Business intelligence analysis helps our readers make money and spot trends in the market. Detailed product information backs up the publication so you can work out what is actually HOT in your sector.",None,['Other'],Idea,None,None,2022/09/20,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Anytime Locksmiths Sheffield,https://www.lichfieldlocksmiths.co.uk,None,"Description:
Anytime Locksmiths Sheffield are local reliable commercial and residential locksmiths. Your key had stuck in an inopportune time? Call 01143216136 fast and damage free key extraction. Burglary repairs needed? Don't waste time, contact us. Get free estimation online and check for the benefits you might get.
 
Business Hours:
Mon-Sun: Open 24 Hours
 
Payment Methods:
Cash, Visa
 
For more information, please contact us with the following details:
Contact Email:
elit@sheffield-locksmith.co.uk
Contact Telephone:
01143216136",None,['Other'],None,None,None,2008/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Dudley Locksmiths,http://dudleylocksmiths.co.uk,None,"Description:
Dudley Locksmiths offer 24hr locksmith services in West Midlands on 01384 886 114. Our locksmiths are fully trained, insured plus we don't charge a call out fee. Any kind of locksmiths' services with guaranteed quality. Visit us online.
 
Business Hours:
Mon-Sun: Open 24 Hours
 
Payment Methods:
Cash, Visa
 
For more information, please contact us with the following details:
Contact Email:
jonsmith@dudleylocksmiths.co.uk
Contact Telephone:
01384 886114",None,['Other'],None,None,None,2007/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
The Discerning Cat,https://thediscerningcat.com,None,"The Discerning Cat started with online research, but then, as we learned more about being a cat parent, it morphed into a specialist cat information blog.
We love hearing tips and advice from our readers, and we even add them to our articles. The more, the merrier! So join us as we find the products and services our felines would love and adore.",None,['Other'],Shipping,None,None,2020/05/31,None,5,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Chiropractic First,https://www.chiropracticfirst.co.uk/,None,"Description:
	Our three Brighton and Hove chiropractors and the rest of our team at Chiropractic First will provide you with the finest personal service and professional care.
We have been serving the community of Brighton and Hove since 2006, providing an honest, patient centred approach, whereby your health goals are our priority. We put an equal focus on better health, by helping you stay healthy. Chiropractic First prides itself on its dedication to help you achieve long term pain relief and ongoing support for as long as you need it.
Business Hours:
	Mon: 7:00 am - 8:00 pm
	Tue: 7:00 am - 8:00 pm
	Wed: 8:00 am - 7:00 pm
	Thu: 7:00 am - 8:00 pm
	Fri: 7:00 am - 8:00 pm
	Sat: 8:00 am - 2:00 pm
	Sun: Closed
For more information, please contact us with the following details:
Contact Telephone:
	+44 1273 324466",None,['Healthcare / Medical Services'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Maratopia Digital Marketing,https://www.maratopiadigitalmarketing.co.uk/?utm_source=GMBlisting&utm_medium=organic,None,"Description:
So every technical and creative muscle Maratopia flexes is focused on generating sustainable results that grab great search engine visibility, satisfy clients and drive profits.
While SEO, PPC, Content, Web Development and Design are distinct disciplines, what unites our expert teams is our vision of combining creative and data-driven strategies and tactics to target the customers who you need to meet, without wasting time and money on those you don't.
 
 
Business Hours:
Mon: 09:00 - 17:00
	Tue: 09:00 - 17:00
	Wed: 09:00 - 17:00
	Thu: 09:00 - 17:00
	Fri: 09:00 - 16:00
	Sat: Closed
	Sun: Closed
 
For more information, please contact us with the following details:
Contact Email:
chat@maratopia.co.uk
Contact Telephone:
0203 971 1940",None,['Advertising / PR / Marketing'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
GoPro Consultants,https://goproconsultant.com/,None,GoPro Consultants is an IT Consultancy and IT Managed services provider Globally with immeasurable expertise of IT professionals in Hardware/Support & Consultancy and Project Planning.,None,['IT.Service'],Co-Founder,None,None,2021/07/1,None,47,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Family Law Lawyer - Child Law Lawyer - Divorce Law Lawyer,https://www.familylawlawyer.co.uk/family-law-solicitors-blackpool/,None,"Specialist family law solicitors in Blackpool, provide advice and services to clients across the Lancashire. divorce, financial order, consent order, separation, child custody, visitation rights, financial settlements, domestic violence, Non- Molestation, Occupation order, child custody and injunction cases.",None,['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Stones Fish & Chips,https://stonesfishandchips.co.uk,None,"Description:
	Stones Fish & Chips is a family run business bringing a taste of the seaside to Acton using the finest and freshest locally sourced ingredients. Our aim is to be as environmentally friendly as possible, recycling our cooking oil into biodiesel, using only MSC certified sustainable fish and serving it in recyclable and biodegradable packaging. Come visit us to enjoy a timeless British classic that deserves the heart of the nation.
 
	Business Hours:
Monday Closed 
	Tuesday 4:00 PM-9:00 PM 
	Wednesday 4:00 PM-9:00 PM 
	Thursday 4:00 PM-9:00 PM 
	Friday 12:00 PM-2:00 PM 4:00 PM-9:00 PM 
	Saturday 12:00 PM-2:00 PM 4:00 PM-9:00 PM 
	Sunday Closed
	For more information, please contact us with the following details:
	Contact Telephone:
	+44 20 8992 2691",None,['Food and Beverage Production'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Pochin,http://pochin.com/trade/branches/telford,None,"Description:
Welcome to Pochin Telford where we supply; an extensive range of plumbing and heating supplies, toilet spares, hand tools, power tools with accessories, fixings and work-wear local to Telford and near you. Our team are always happy to help with any queries.
Pochin specializes in providing a full range of plumbing and heating supplies with expert knowledge and service. Pochin is a trusted name with a rich history in the Midlands, established in 1861.
 
Business Hours:
Mon: 07:30 - 17:00
	Tue: 07:30 - 17:00
	Wed: 07:30 - 17:00
	Thu: 07:30 - 17:00
	Fri: 07:30 - 17:00
	Sat: 08:00 - 12:00
	Sun: Closed
 
For more information, please contact us with the following details:
Contact Telephone:
01952 454397",None,['Other'],None,None,None,2022/01/1,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Trapdoor,http://www.trapdoorse10.co.uk,None,"Description:
Let the Trapdoor open and take a deep dive into a bar and restaurant that embodies the coolness of the Bronx and eclecticism of London. Surrounded by varied art forms from skateboards to live DJ sets, it is a visual, edible and audible treat for the senses. Delectable cocktails to get your day or night started and exquisite food from our award winning chef, it is simply the only place to be in the O2.
 
Business Hours:
Mon: 12:00 - 23:00
	Tue: 12:00 - 23:00
	Wed: 12:00 - 23:00
	Thu: 12:00 - 23:00
	Fri: 11:00 - 23:30
	Sat: 11:00 - 23:30
	Sun: 12:00 - 23:00
 
For more information, please contact us with the following details:
Contact Telephone:
020 8634 8102",None,['Other'],None,None,None,None,None,None,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Reliable Skip Hire Coventry,https://www.reliableskiphirecoventry.co.uk/,None,"Description:
	Reliable Skip Hire Coventry supplies a wide range of skips to multiple areas including the City Centre, Nuneaton, Edgwick, Hinckley, and Rugby. Our online booking system is simple to use and allows you to complete your booking within minutes, including choosing AM/PM slots, Saturday, or next-day delivery. We accept all major credit and debit cards including Visa, Mastercard, and American Express. Contact our friendly customer service team for any assistance, we're always happy to help.

	Business Hours:
Mon: 09:00 - 17:00
	Tue: 09:00 - 17:00
	Wed: 09:00 - 17:00
	Thu: 09:00 - 17:00
	Fri: 09:00 - 17:00
	Sat: Closed
	Sun: Closed

	For more information, please contact us with the following details:
	Contact Email:
sales@reliableskiphirecoventry.co.uk

	Contact Telephone:
	024 7741 1011",None,['Other'],None,None,None,2019/01/1,None,61,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
Bantu,https://www.bantu.world/,None,"Bantu is a free, All in one, social Multicurrency group app, that allows groups to share, save and spend and chat in one place.
	Share the cost before you are owed any money.
	Everybody in the group can see who paid for what and who owes out.
	No more disputes about money.
	Use Bantu on group trips abroad.
	Delete the group when all is done.",None,['Financial Services'],Development and Testing,None,None,2022/08/29,None,1,None,1 1 0 1 1 1 1 0 0 1 0 1 0 0
